Babies' first forenames: births registered in Scotland in 2009,,,,,,
,,,,,,
Information about the basis of the list can be found via the 'Babies' First Names' page on the National Records of Scotland website.,,,,,,
,,,,,,
Boys,,,,Girls,,
,,,,,,
Position,Name,Number of babies,,Position,Name,Number of babies
1,Jack,706,,1,Sophie,739
2,Lewis,656,,2,Ava,486
3,James,472,,3,Olivia,473
4,Logan,448,,4,Emily,453
5,Liam,446,,5=,Chloe,433
6,Daniel,440,,5=,Lucy,433
7,Aaron,413,,7,Katie,381
8,Ryan,393,,8,Emma,376
9,Cameron,382,,9,Erin,365
10,Callum,370,,10,Amy,356
11,Alexander,349,,11,Isla,354
12,Jamie,340,,12,Ellie,337
13,Finlay,336,,13,Jessica,313
14,Aiden,328,,14,Hannah,301
15=,Kyle,325,,15,Lily,286
15=,Lucas,325,,16,Grace,280
17,Dylan,317,,17,Eva,271
18,Matthew,300,,18,Brooke,258
19,Adam,294,,19,Holly,252
20,Nathan,292,,20,Leah,240
21,Thomas,288,,21,Mia,236
22,Ethan,275,,22,Megan,231
23,Charlie,265,,23,Millie,226
24,Oliver,253,,24,Freya,212
25,Connor,244,,25,Niamh,211
26,Max,240,,26=,Anna,210
27,Ben,237,,26=,Ruby,210
28,Joshua,230,,28,Aimee,198
29,Jayden,229,,29,Charlotte,195
30,Harry,226,,30,Eilidh,193
31,William,223,,31,Sarah,189
32,Michael,220,,32,Abbie,180
33,Owen,219,,33,Rebecca,179
34,Andrew,217,,34,Lauren,170
35,Alfie,194,,35,Zoe,164
36,Jay,193,,36,Skye,163
37,David,192,,37,Kayla,149
38,Joseph,187,,38=,Abigail,145
39,Samuel,186,,38=,Evie,145
40,Rhys,182,,40,Molly,144
41,Ross,181,,41,Summer,142
42,Tyler,174,,42,Ella,140
43,John,173,,43,Amelia,136
44,Rory,170,,44,Amber,131
45,Kai,169,,45,Rachel,126
46=,Luke,167,,46,Daisy,123
46=,Scott,167,,47,Eve,121
48,Sam,163,,48,Caitlin,117
49,Archie,152,,49,Cara,111
50,Euan,150,,50,Zara,110
51,Aidan,148,,51,Madison,108
52,Calum,146,,52,Paige,104
53,Josh,145,,53,Keira,103
54,Fraser,144,,54,Nicole,97
55,Ewan,142,,55=,Morgan,95
56,Evan,137,,55=,Sophia,95
57,Robert,134,,57=,Mya,94
58,Leon,129,,57=,Taylor,94
59=,Benjamin,125,,59,Maisie,92
59=,Riley,125,,60=,Layla,90
61,Leo,124,,60=,Poppy,90
62=,Cole,123,,62=,Hollie,85
62=,Jacob,123,,62=,Orla,85
64=,Christopher,119,,64,Beth,81
64=,Kieran,119,,65=,Iona,79
64=,Sean,119,,65=,Jasmine,79
67,Harris,118,,67=,Lexi,78
68=,Arran,114,,67=,Maya,78
68=,Noah,114,,69,Elizabeth,77
70,Caleb,108,,70,Rosie,75
71,Reece,104,,71,Georgia,73
72,Jake,103,,72,Robyn,72
73,Oscar,102,,73,Kayleigh,71
74,Kenzie,101,,74=,Bethany,69
75=,Mason,98,,74=,Isabella,69
75=,Robbie,98,,76,Lexie,66
77,Kayden,96,,77,Casey,65
78,Angus,95,,78=,Carly,64
79,Craig,94,,78=,Julia,64
80,Murray,90,,80=,Melissa,63
81,Blair,88,,80=,Neve,63
82,Mark,86,,82=,Imogen,62
83,Brodie,85,,82=,Kara,62
84,Harvey,84,,84,Alexandra,61
85,Kian,80,,85=,Hayley,59
86,Finn,79,,85=,Lucie,59
87=,Alex,77,,87,Sienna,58
87=,Zak,77,,88=,Amelie,57
89=,Brandon,76,,88=,Jennifer,57
89=,Taylor,76,,90=,Caitlyn,56
91,Mohammed,73,,90=,Cerys,56
92,Muhammad,72,,90=,Courtney,56
93,Calvin,71,,90=,Kirsty,56
94,Gregor,70,,94=,Demi,55
95,Harrison,69,,94=,Gracie,55
96=,Corey,67,,94=,Jenna,55
96=,Hamish,67,,94=,Libby,55
98=,Declan,66,,94=,Miley,55
98=,Paul,66,,99=,Abby,54
100=,George,65,,99=,Phoebe,54
100=,Isaac,65,,99=,Rowan,54
102,Kaiden,64,,99=,Sofia,54
103=,Cody,63,,103=,Alex,52
103=,Zac,63,,103=,Heather,52
105=,Ashton,62,,103=,Kelsey,52
105=,Charles,62,,103=,Lilly,52
105=,Hayden,62,,103=,Lola,52
105=,Jordan,62,,108=,Lacey,51
105=,Steven,62,,108=,Laura,51
