Babies' first forenames: births registered in Scotland in 1981,,,,,,
,,,,,,
Information about the basis of the list can be found via the 'Babies' First Names' page on the National Records of Scotland website.,,,,,,
,,,,,,
Boys,,,,Girls,,
,,,,,,
Position,Name,Number of babies,,Position,Name,Number of babies
1,David,1965,,1,Laura,1181
2,John,1422,,2,Claire,917
3,Andrew,1289,,3,Lisa,844
4,Christopher,1143,,4,Nicola,786
5,James,1105,,5,Emma,690
6,Paul,1039,,6,Louise,682
7,Steven,920,,7,Jennifer,675
8,Craig,887,,8,Michelle,666
9,Michael,853,,9,Sarah,628
10,Scott,843,,10,Fiona,591
11,Kevin,790,,11,Karen,561
12,Robert,786,,12,Gillian,525
13,Mark,775,,13,Kirsty,440
14,Stuart,681,,14,Donna,430
15,Stephen,618,,15,Kelly,413
16,Gary,617,,16,Pamela,386
17,Alan,604,,17,Susan,384
18,William,586,,18,Julie,373
19,Ross,557,,19,Angela,358
20,Colin,519,,20,Amanda,339
21,Martin,509,,21,Lynsey,322
22,Thomas,472,,22,Sharon,313
23,Barry,455,,23,Lynne,296
24,Brian,431,,24,Deborah,288
25,Neil,427,,25=,Joanne,285
26,Richard,422,,25=,Victoria,285
27,Graeme,417,,27,Caroline,276
28,Peter,379,,28,Alison,265
29,Iain,368,,29,Leanne,263
30,Gordon,359,,30,Gemma,259
31,Ian,345,,31,Elaine,258
32,Alexander,301,,32,Jacqueline,256
33,Darren,300,,33,Lesley,251
34,Derek,299,,34,Elizabeth,250
35=,Graham,294,,35,Lorraine,229
35=,Ryan,294,,36,Kerry,222
37,Jamie,287,,37,Heather,219
38,Kenneth,286,,38,Debbie,215
39,Allan,285,,39,Catherine,214
40,Gavin,244,,40,Lynn,213
41,Jonathan,241,,41,Lorna,212
42,Daniel,235,,42,Tracy,203
43,George,215,,43,Suzanne,199
44,Douglas,195,,44,Yvonne,188
45,Stewart,191,,45,Cheryl,184
46,Matthew,189,,46,Natalie,180
47=,Anthony,177,,47,Margaret,174
47=,Keith,177,,48,Lindsay,167
49,Grant,176,,49,Diane,166
50,Sean,170,,50=,Helen,163
51,Simon,162,,50=,Pauline,163
52,Gareth,160,,52,Ashley,160
53=,Garry,157,,53,Rachel,157
53=,Lee,157,,54,Clare,155
55,Fraser,156,,55,Carol,153
56,Alistair,148,,56=,Christine,151
57,Adam,145,,56=,Linda,151
58,Joseph,143,,58,Dawn,144
59,Nicholas,142,,59,Rebecca,143
60,Bryan,137,,60,Stephanie,142
61,Charles,134,,61,Jill,137
62,Duncan,125,,62,Tracey,133
63=,Philip,117,,63,Jane,132
63=,Russell,117,,64,Stacey,130
65,Donald,114,,65,Paula,129
66=,Edward,108,,66,Shona,128
66=,Marc,108,,67,Anna,126
68=,Alastair,106,,68,Charlene,124
68=,Greg,106,,69,Anne,123
70,Euan,104,,70,Marie,121
71,Raymond,102,,71,Catriona,118
72,Shaun,100,,72,Samantha,116
73,Ewan,91,,73,Joanna,114
74,Jason,88,,74,Ruth,113
75,Patrick,87,,75,Andrea,110
76,Alasdair,78,,76,Mary,109
77=,Gerard,77,,77,Denise,104
77=,Malcolm,77,,78,Kim,101
79,Calum,76,,79,Mhairi,98
80,Liam,73,,80,Hazel,97
81=,Bruce,71,,81,Lauren,96
81=,Ronald,71,,82=,Amy,94
83,Kris,70,,82=,Kathryn,94
84=,Hugh,67,,84=,Carrie,92
84=,Lewis,67,,84=,Lyndsey,92
86=,Dean,62,,86,Lucy,91
86=,Greig,62,,87=,Gail,90
88=,Benjamin,61,,87=,Katherine,90
88=,Wayne,61,,89=,Christina,89
90,Martyn,60,,89=,Linsey,89
91,Niall,59,,89=,Wendy,89
92,Callum,55,,92=,Katrina,86
93,Francis,54,,92=,Kimberley,86
94,Cameron,52,,94,Ann,83
95,Gregor,51,,95=,Lee,82
96,Angus,50,,95=,Sara,82
97,Aaron,49,,97=,Jillian,81
98=,Blair,44,,97=,Melanie,81
98=,Dale,44,,99,Kathleen,80
100=,Samuel,41,,100,Lindsey,78
100=,Timothy,41,,101,Kirsten,77
102,Robin,39,,102,Lyndsay,76
103,Murray,37,,103,Vicky,74
104=,Barrie,36,,104,Alana,69
104=,Gerald,36,,105=,Mairi,68
106=,Mohammed,34,,105=,Zoe,68
106=,Rory,34,,107,Aileen,67
108,Dominic,31,,108,Patricia,66
109,Adrian,29,,109,Leigh,64
