Babies' first forenames: births registered in Scotland in 1986,,,,,,
,,,,,,
Information about the basis of the list can be found via the 'Babies' First Names' page on the National Records of Scotland website.,,,,,,
,,,,,,
Boys,,,,Girls,,
,,,,,,
Position,Name,Number of babies,,Position,Name,Number of babies
1,David,1623,,1,Laura,1038
2,Christopher,1292,,2,Claire,876
3,Andrew,1178,,3,Nicola,813
4,James,1100,,4,Jennifer,782
5,John,1090,,5,Sarah,698
6,Craig,984,,6,Emma,667
7,Steven,946,,7,Kirsty,633
8,Michael,891,,8,Lisa,555
9,Scott,842,,9,Michelle,519
10,Mark,832,,10,Louise,513
11,Paul,816,,11,Ashley,467
12,Robert,652,,12,Amanda,463
13,Stuart,626,,13,Samantha,425
14,Ross,591,,14,Stephanie,418
15,Stephen,580,,15,Fiona,386
16,Gary,577,,16,Stacey,370
17,Kevin,567,,17,Karen,360
18,William,552,,18,Gemma,349
19,Jamie,465,,19,Lauren,336
20,Martin,456,,20,Gillian,329
21,Ryan,444,,21,Natalie,296
22,Alan,422,,22,Kerry,271
23=,Graeme,419,,23,Victoria,264
23=,Thomas,419,,24,Cheryl,263
25,Daniel,415,,25,Amy,262
26,Darren,371,,26,Heather,259
27,Richard,367,,27,Kelly,249
28,Sean,336,,28,Rachel,240
29,Colin,314,,29,Lynsey,238
30,Alexander,305,,30,Leanne,232
31,Peter,296,,31,Donna,227
32,Iain,291,,32,Charlene,219
33,Lee,276,,33,Rebecca,218
34,Ian,269,,34,Alison,217
35,Brian,268,,35,Julie,215
36,Graham,260,,36,Susan,205
37,Matthew,258,,37,Angela,197
38,Gordon,252,,38,Joanne,195
39,Barry,247,,39,Pamela,193
40,Adam,241,,40,Deborah,189
41,Gavin,236,,41,Nicole,188
42,Jonathan,234,,42,Catherine,185
43,Neil,226,,43,Danielle,184
44,Allan,209,,44,Elizabeth,175
45,Marc,206,,45,Jenna,169
46,Kenneth,196,,46,Jacqueline,165
47,Kyle,194,,47=,Caroline,159
48,Fraser,189,,47=,Suzanne,159
49,Shaun,187,,49,Kimberley,154
50,Jason,183,,50,Elaine,150
51=,Derek,180,,51,Debbie,149
51=,Grant,180,,52,Katie,148
53,Liam,176,,53,Siobhan,146
54,Anthony,162,,54,Natasha,140
55,Joseph,161,,55=,Clare,134
56,Stewart,153,,55=,Lesley,134
57,Greg,146,,57,Helen,133
58,Douglas,137,,58=,Hannah,127
59,Nicholas,135,,58=,Sharon,127
60,Calum,132,,60,Lindsay,126
61=,George,127,,61,Lynn,121
61=,Simon,127,,62,Ashleigh,116
63,Duncan,122,,63,Jade,115
64,Alistair,119,,64,Lucy,112
65=,Callum,116,,65=,Christine,110
65=,Dean,116,,65=,Dawn,110
67,Bryan,114,,65=,Lynne,110
68,Keith,109,,68=,Kayleigh,105
69,Euan,108,,68=,Lorna,105
70=,Garry,106,,70=,Hayley,102
70=,Philip,106,,70=,Rachael,102
72,Patrick,103,,70=,Tracy,102
73,Donald,96,,73,Paula,99
74,Edward,94,,74=,Christina,95
75,Jordan,89,,74=,Margaret,95
76,Cameron,88,,76,Melissa,94
77,Charles,85,,77,Catriona,90
78,Gareth,84,,78,Lorraine,89
79,Martyn,81,,79=,Holly,87
80,Lewis,77,,79=,Shona,87
81,Ewan,76,,81,Jillian,85
82=,Aaron,73,,82,Nikki,84
82=,Benjamin,73,,83=,Hazel,83
84,Alastair,72,,83=,Kathryn,83
85,Raymond,70,,83=,Stacy,83
86,Kieran,67,,86,Joanna,82
87,Rory,65,,87=,Mhairi,81
88,Alasdair,62,,87=,Tracey,81
89=,Mohammed,59,,89,Sara,80
89=,Samuel,59,,90=,Jemma,79
91,Malcolm,58,,90=,Kirsten,79
92,Murray,55,,92,Lyndsay,78
93=,Blair,54,,93,Katherine,77
93=,Niall,54,,94=,Kim,76
95=,Kristopher,53,,94=,Vicky,76
95=,Wayne,53,,94=,Yvonne,76
97=,Bruce,51,,97=,Alana,75
97=,Gerard,51,,97=,Kathleen,75
97=,Kris,51,,99=,Anna,74
100,Russell,50,,99=,Katrina,74
101,Greig,49,,101,Ruth,73
102,Francis,48,,102,Lyndsey,72
103,Jack,46,,103=,Jill,71
104,Dale,45,,103=,Zoe,71
105,Ronald,44,,105=,Linda,70
106,Ben,42,,105=,Mary,70
107,Gregor,39,,107,Jane,69
108,Daryl,37,,108,Charlotte,67
