Babies' first forenames: births registered in Scotland in 1985,,,,,,
,,,,,,
Information about the basis of the list can be found via the 'Babies' First Names' page on the National Records of Scotland website.,,,,,,
,,,,,,
Boys,,,,Girls,,
,,,,,,
Position,Name,Number of babies,,Position,Name,Number of babies
1,David,1769,,1,Laura,1266
2,Christopher,1355,,2,Claire,956
3,Andrew,1230,,3,Nicola,826
4,John,1188,,4,Jennifer,765
5,James,1122,,5,Michelle,669
6,Steven,947,,6,Sarah,620
7,Craig,944,,7,Lisa,598
8,Paul,932,,8=,Emma,573
9,Michael,912,,8=,Louise,573
10,Mark,838,,10,Kirsty,571
11,Scott,794,,11,Fiona,468
12,Robert,674,,12,Gemma,448
13,Stuart,662,,13,Gillian,400
14,Stephen,624,,14,Karen,394
15,Gary,602,,15,Samantha,371
16,William,599,,16,Amanda,346
17,Kevin,547,,17,Ashley,342
18,Ross,516,,18,Lynsey,313
19,Ryan,455,,19,Stacey,309
20,Jamie,442,,20,Natalie,307
21,Richard,439,,21,Stephanie,301
22,Alan,413,,22,Victoria,296
23,Thomas,407,,23,Donna,277
24,Darren,383,,24,Kelly,269
25,Martin,377,,25,Alison,260
26,Colin,375,,26,Cheryl,258
27,Graeme,366,,27,Pamela,253
28,Daniel,359,,28=,Amy,252
29,Brian,328,,28=,Rachel,252
30,Alexander,323,,30,Lauren,249
31,Gordon,311,,31=,Charlene,238
32,Peter,307,,31=,Heather,238
33,Iain,304,,31=,Joanne,238
34,Sean,297,,34,Angela,234
35,Ian,289,,35,Julie,233
36,Matthew,259,,36,Jenna,229
37,Barry,258,,37,Susan,224
38,Jonathan,256,,38,Leanne,221
39=,Graham,245,,39,Deborah,214
39=,Lee,245,,40,Catherine,204
41,Adam,234,,41=,Kimberley,195
42,Neil,232,,41=,Suzanne,195
43,Kenneth,218,,43=,Jacqueline,190
44,Derek,213,,43=,Kerry,190
45,Allan,208,,45,Elizabeth,173
46,Gavin,197,,46,Danielle,164
47,Stewart,190,,47,Debbie,162
48,Grant,187,,48,Caroline,161
49,Fraser,186,,49,Nicole,149
50,Nicholas,177,,50,Lesley,148
51,George,172,,51,Paula,145
52,Joseph,166,,52,Lynne,144
53,Anthony,159,,53,Elaine,143
54,Douglas,156,,54,Clare,142
55,Shaun,155,,55,Sharon,140
56,Liam,152,,56,Lorna,136
57,Jason,150,,57,Lindsay,135
58=,Calum,139,,58,Yvonne,133
58=,Marc,139,,59,Lorraine,130
60,Callum,129,,60,Dawn,127
61,Greg,125,,61=,Helen,122
62,Duncan,122,,61=,Rebecca,122
63=,Alistair,117,,61=,Siobhan,122
63=,Philip,117,,64,Tracy,117
65=,Bryan,113,,65,Katie,116
65=,Keith,113,,66,Margaret,114
67,Simon,111,,67,Catriona,112
68,Euan,105,,68,Christine,109
69,Garry,102,,69=,Joanna,108
70,Donald,101,,69=,Lynn,108
71,Cameron,99,,71,Alana,101
72,Edward,96,,72,Hayley,99
73,Ewan,95,,73,Hazel,96
74,Charles,93,,74=,Anna,95
75,Lewis,87,,74=,Kathryn,95
76,Alasdair,84,,76=,Hannah,93
77=,Gareth,82,,76=,Katherine,93
77=,Raymond,82,,76=,Lyndsey,93
79=,Alastair,79,,76=,Tracey,93
79=,Dean,79,,80=,Diane,92
79=,Patrick,79,,80=,Natasha,92
82,Benjamin,74,,82=,Christina,91
83,Russell,69,,82=,Lucy,91
84=,Kieran,60,,84=,Katrina,89
84=,Martyn,60,,84=,Rachael,89
86,Samuel,58,,86,Zoe,88
87=,Gerard,57,,87,Pauline,87
87=,Malcolm,57,,88,Carol,86
89=,Bruce,51,,89=,Kirsten,85
89=,Greig,51,,89=,Lyndsay,85
91=,Jordan,50,,89=,Ruth,85
91=,Kyle,50,,92,Stacy,83
93=,Ben,48,,93,Kim,81
93=,Gregor,48,,94,Holly,80
95,Rory,47,,95,Ashleigh,79
96,Blair,46,,96=,Sara,78
97,Aaron,45,,96=,Shona,78
98=,Murray,44,,98,Melissa,77
98=,Niall,44,,99=,Jillian,76
98=,Wayne,44,,99=,Linda,76
101,Dale,42,,101=,Anne,75
102=,Francis,41,,101=,Kathleen,75
102=,Kristopher,41,,103,Mary,74
102=,Mohammed,41,,104=,Jill,73
105,Ronald,39,,104=,Mhairi,73
106=,Angus,37,,106=,Lindsey,72
106=,Jack,37,,106=,Marie,72
106=,Robin,37,,108,Jemma,71
