Babies' first forenames: births registered in Scotland in 1977,,,,,,
,,,,,,
Information about the basis of the list can be found via the 'Babies' First Names' page on the National Records of Scotland website.,,,,,,
,,,,,,
Boys,,,,Girls,,
,,,,,,
Position,Name,Number of babies,,Position,Name,Number of babies
1,David,1761,,1,Claire,733
2,John,1258,,2,Nicola,689
3,Paul,1230,,3,Karen,663
4,James,1068,,4,Angela,643
5,Andrew,1042,,5,Gillian,590
6,Steven,884,,6,Fiona,582
7,Scott,816,,7,Jennifer,552
8,Mark,775,,8,Laura,526
9,Robert,757,,9,Susan,518
10,Christopher,747,,10,Julie,502
11,Craig,705,,11,Michelle,478
12,Stuart,683,,12,Lisa,460
13,Kevin,676,,13,Sharon,444
14,Alan,661,,14,Louise,442
15,Michael,659,,15,Sarah,435
16,Stephen,633,,16,Tracy,416
17,William,597,,17,Donna,411
18,Colin,495,,18,Kelly,397
19,Brian,477,,19,Kirsty,369
20,Neil,463,,20,Amanda,336
21,Richard,451,,21,Alison,333
22,Ross,433,,22,Joanne,313
23,Thomas,407,,23,Caroline,307
24,Gary,406,,24,Emma,302
25,Derek,394,,25,Jacqueline,298
26,Iain,379,,26,Elaine,281
27,Gordon,364,,27,Elizabeth,279
28,Graeme,363,,28,Lynne,275
29,Martin,352,,29,Lesley,271
30,Barry,342,,30,Deborah,269
31=,Gavin,329,,31=,Kerry,256
31=,Ian,329,,31=,Victoria,256
33,Kenneth,327,,33,Carol,252
34,Alexander,322,,34=,Catherine,242
35,Peter,308,,34=,Lynn,242
36,Graham,265,,36,Pauline,222
37,Allan,241,,37,Margaret,221
38,Darren,238,,38,Lorna,208
39,Jamie,223,,39,Lynsey,206
40,Simon,212,,40,Lorraine,201
41,Lee,207,,41=,Linda,199
42=,George,199,,41=,Suzanne,199
42=,Keith,199,,41=,Tracey,199
44,Stewart,191,,44,Heather,193
45,Douglas,186,,45,Yvonne,188
46,Jonathan,175,,46,Jane,180
47,Matthew,168,,47=,Dawn,171
48,Daniel,160,,47=,Mary,171
49,Grant,158,,49,Helen,169
50,Joseph,155,,50,Anne,168
51,Jason,148,,51,Wendy,163
52,Anthony,147,,52,Lee,162
53,Ryan,141,,53,Pamela,153
54,Edward,140,,54,Jill,149
55,Fraser,135,,55,Lindsay,139
56,Donald,127,,56,Clare,138
57,Charles,123,,57=,Christine,132
58,Garry,122,,57=,Diane,132
59,Duncan,120,,59=,Leigh,129
60,Nicholas,116,,59=,Samantha,129
61,Raymond,109,,61,Shona,126
62,Alistair,105,,62=,Joanna,125
63,Bryan,103,,62=,Ruth,125
64,Philip,102,,64,Debbie,123
65,Alastair,101,,65,Gail,122
66,Malcolm,95,,66,Marie,120
67,Alasdair,87,,67,Andrea,114
68,Russell,86,,68,Paula,113
69,Patrick,82,,69,Kathleen,112
70=,Euan,81,,70,Catriona,108
70=,Ewan,81,,71,Katrina,107
72,Gareth,79,,72,Denise,105
73,Bruce,77,,73,Melanie,100
74,Adam,74,,74,Ann,99
75,Gerard,73,,75,Sandra,97
76=,Greig,68,,76=,Gayle,96
76=,Marc,68,,76=,Hazel,96
78,Sean,67,,76=,Jillian,96
79,Robin,66,,79,Stephanie,95
80,Ronald,64,,80,Rachel,89
81,Benjamin,63,,81=,Kim,85
82,Francis,62,,81=,Natalie,85
83,Gregor,60,,83=,Katherine,83
84=,Greg,55,,83=,Patricia,83
84=,Hugh,55,,85,Leanne,81
86=,Calum,50,,86,Cheryl,79
86=,Shaun,50,,87,Mhairi,72
88,Cameron,47,,88,Morag,70
89,Roderick,45,,89,Arlene,69
90=,Angus,41,,90,Zoe,68
90=,Gerald,41,,91,Kathryn,67
92=,Rory,40,,92=,Aileen,64
92=,Samuel,40,,92=,Ashley,64
94,Wayne,39,,92=,Judith,64
95,Murray,38,,95=,Anna,61
96=,Norman,37,,95=,Frances,61
96=,Timothy,37,,95=,Janet,61
98,Dean,36,,95=,Lucy,61
99,Martyn,34,,99,Vicky,60
100=,Roy,33,,100=,Christina,59
100=,Wesley,33,,100=,Kirsten,59
102,Liam,32,,100=,Rebecca,59
103=,Aaron,31,,103,Lyndsey,58
103=,Adrian,31,,104,Stacey,57
103=,Justin,31,,105=,Allison,56
106=,Eric,28,,105=,Kirsteen,56
106=,Ewen,28,,107=,Barbara,55
106=,Niall,28,,107=,Lynda,55
106=,Terence,28,,107=,Shirley,55
