Babies' first forenames: births registered in Scotland in 1987,,,,,,
,,,,,,
Information about the basis of the list can be found via the 'Babies' First Names' page on the National Records of Scotland website.,,,,,,
,,,,,,
Boys,,,,Girls,,
,,,,,,
Position,Name,Number of babies,,Position,Name,Number of babies
1,David,1552,,1,Laura,1119
2,Christopher,1268,,2,Claire,810
3,Andrew,1249,,3,Nicola,799
4,James,1022,,4,Jennifer,724
5,John,1018,,5,Sarah,698
6,Scott,978,,6,Emma,697
7,Craig,935,,7,Kirsty,665
8,Michael,875,,8,Stephanie,588
9,Mark,862,,9,Lisa,565
10,Steven,844,,10,Ashley,545
11,Paul,781,,11,Louise,514
12,Ross,662,,12,Amanda,442
13,Robert,652,,13,Samantha,418
14,Stuart,615,,14,Michelle,407
15,Ryan,569,,15,Stacey,399
16=,Gary,567,,16,Fiona,377
16=,Stephen,567,,17,Gillian,371
18,William,547,,18,Lauren,368
19,Jamie,526,,19,Natalie,330
20,Kevin,510,,20,Karen,319
21,Martin,496,,21,Gemma,303
22,Thomas,461,,22,Amy,291
23=,Daniel,427,,23,Kelly,285
23=,Graeme,427,,24,Cheryl,274
25,Sean,412,,25,Rachel,252
26=,Alan,391,,26,Kimberley,239
26=,Darren,391,,27,Danielle,236
28,Richard,363,,28,Kerry,233
29,Colin,334,,29,Victoria,232
30,Matthew,296,,30,Heather,231
31,Lee,279,,31,Donna,225
32,Iain,277,,32,Leanne,223
33,Graham,268,,33,Charlene,212
34,Alexander,267,,34,Alison,206
35,Peter,264,,35,Rebecca,201
36,Brian,255,,36,Siobhan,198
37,Ian,249,,37,Deborah,197
38,Neil,248,,38,Joanne,190
39,Gordon,238,,39,Angela,185
40,Kyle,233,,40,Julie,183
41,Adam,224,,41,Catherine,180
42,Jonathan,207,,42=,Lynsey,170
43,Marc,203,,42=,Pamela,170
44,Shaun,200,,44,Susan,166
45,Fraser,199,,45=,Jacqueline,163
46,Jason,197,,45=,Kayleigh,163
47,Liam,196,,47,Jenna,157
48,Gavin,195,,48,Nicole,155
49,Grant,185,,49,Hannah,149
50,Joseph,184,,50,Suzanne,147
51,Anthony,175,,51,Ashleigh,145
52,Kenneth,172,,52,Debbie,143
53,Stewart,167,,53,Natasha,138
54,Barry,162,,54=,Elizabeth,135
55,Callum,158,,54=,Paula,135
56,Allan,156,,56,Lindsay,133
57,Derek,154,,57,Melissa,132
58,George,152,,58=,Caroline,126
59,Nicholas,146,,58=,Katie,126
60,Greg,144,,60=,Lorna,124
61,Alistair,137,,60=,Rachael,124
62,Dean,136,,62=,Elaine,122
63,Calum,133,,62=,Hayley,122
64,Simon,132,,62=,Lucy,122
65,Philip,120,,65,Lesley,120
66,Douglas,112,,66,Dawn,119
67,Duncan,108,,67,Christine,115
68,Lewis,105,,68,Sharon,108
69,Jordan,104,,69,Alana,106
70,Bryan,103,,70,Catriona,105
71,Patrick,102,,71=,Christina,98
72,Garry,100,,71=,Clare,98
73,Cameron,95,,71=,Sara,98
74=,Edward,89,,74=,Eilidh,97
74=,Keith,89,,74=,Lynne,97
76,Euan,86,,74=,Nikki,97
77,Martyn,83,,77,Jade,96
78,Samuel,80,,78,Helen,95
79=,Benjamin,79,,79,Katherine,94
79=,Donald,79,,80,Kathryn,91
81=,Aaron,76,,81,Ruth,88
81=,Alasdair,76,,82,Kim,87
83,Ewan,70,,83=,Margaret,85
84,Charles,68,,83=,Mhairi,85
85,Gareth,67,,83=,Zoe,85
86,Alastair,64,,86,Lynn,84
87,Kieran,62,,87=,Lyndsay,83
88=,Ben,60,,87=,Megan,83
88=,Rory,60,,89,Tracy,81
90=,Blair,58,,90=,Joanna,80
90=,Raymond,58,,90=,Stacy,80
92,Jack,57,,92,Kathleen,79
93,Dale,54,,93=,Charlotte,78
94,Bruce,53,,93=,Yvonne,78
95,Murray,51,,95,Kirsten,77
96=,Kristopher,50,,96=,Emily,75
96=,Mohammed,50,,96=,Katrina,75
98=,Greig,49,,98,Anna,74
98=,Kris,49,,99=,Mary,72
100,Gregor,44,,99=,Shona,72
101,Malcolm,43,,99=,Tracey,72
102,Gerard,41,,102=,Andrea,71
103,Russell,40,,102=,Jillian,71
104,Niall,39,,104=,Carly,70
105,Kristofer,37,,104=,Erin,70
106=,Angus,36,,104=,Jemma,70
106=,Antony,36,,107=,Diane,69
106=,Wayne,36,,107=,Linzi,69
