Babies' first forenames: births registered in Scotland in 1993,,,,,,
,,,,,,
Information about the basis of the list can be found via the 'Babies' First Names' page on the National Records of Scotland website.,,,,,,
,,,,,,
Boys,,,,Girls,,
,,,,,,
Position,Name,Number of babies,,Position,Name,Number of babies
1,Andrew,1099,,1,Emma,794
2,Ryan,922,,2,Rebecca,755
3,David,908,,3,Lauren,703
4,Scott,848,,4,Laura,677
5,James,791,,5,Amy,643
6,Michael,784,,6,Sarah,603
7,Christopher,780,,7,Nicole,585
8,Ross,766,,8,Rachel,555
9,Craig,706,,9,Stephanie,481
10,Jordan,664,,10,Hannah,464
11,Daniel,641,,11,Jennifer,463
12,Jamie,622,,12,Kirsty,449
13,John,554,,13,Megan,443
14,Steven,513,,14,Danielle,409
15,Sean,488,,15,Claire,387
16,Mark,478,,16,Nicola,376
17,Liam,446,,17,Samantha,369
18,Lewis,407,,18,Gemma,362
19,Stuart,406,,19,Lisa,333
20=,Matthew,396,,20,Natalie,321
20=,Paul,396,,21,Louise,298
22,Thomas,394,,22,Jade,280
23=,Robert,391,,23,Ashley,270
23=,Stephen,391,,24,Shannon,267
25,Connor,387,,25,Chloe,259
26,Callum,385,,26=,Caitlin,230
27,Cameron,356,,26=,Fiona,230
28,Darren,343,,28,Hayley,221
29,Calum,334,,29,Kayleigh,219
30,Jack,321,,30=,Katie,218
31,Gary,312,,30=,Rachael,218
32,Adam,303,,32,Melissa,217
33,Alexander,302,,33,Sophie,213
34,William,299,,34,Heather,212
35,Kieran,292,,35,Ashleigh,210
36,Kyle,276,,36,Emily,190
37,Jonathan,260,,37,Natasha,188
38,Fraser,250,,38,Amanda,185
39,Grant,249,,39,Chelsea,184
40,Dean,240,,40=,Eilidh,182
41,Kevin,237,,40=,Lucy,182
42,Shaun,235,,42,Stacey,180
43,Martin,229,,43,Kelly,172
44,Lee,220,,44,Jodie,168
45,Alan,174,,45,Robyn,163
46,Iain,171,,46=,Kerry,159
47,Gavin,162,,46=,Victoria,159
48,Peter,159,,46=,Zoe,159
49,Dylan,158,,49,Holly,157
50,Euan,157,,50,Gillian,155
51,Dale,156,,51,Catherine,154
52=,Aaron,155,,52,Erin,149
52=,Conor,155,,53,Michelle,136
54,Greg,152,,54,Jessica,134
55,Jason,151,,55,Kimberley,127
56,Marc,149,,56,Kirsten,125
57,Alistair,135,,57,Aimee,121
58,Nathan,134,,58,Charlotte,119
59,Joseph,133,,59,Alison,117
60,Joshua,132,,60,Jenna,115
61,Richard,131,,61,Anna,110
62,Anthony,130,,62,Catriona,107
63,Nicholas,125,,63,Elizabeth,106
64=,Blair,124,,64,Siobhan,105
64=,Samuel,124,,65,Kathryn,101
66,Declan,123,,66=,Christina,100
67,Neil,118,,66=,Naomi,100
68=,Benjamin,113,,68,Joanne,96
68=,Stewart,113,,69,Leanne,94
70,Aidan,111,,70,Caroline,92
71,Graeme,110,,71=,Jemma,90
72,Colin,106,,71=,Rebekah,90
73,Ewan,105,,73,Katherine,88
74,Allan,104,,74=,Alana,84
75=,Ben,101,,74=,Alexandra,84
75=,Ian,101,,76,Nicolle,80
77=,Brian,98,,77,Lindsay,79
77=,Graham,98,,78,Cheryl,76
79,Gordon,96,,79,Lynsey,75
80,Duncan,95,,80,Karen,73
81,George,92,,81,Cara,72
82,Sam,90,,82,Demi,71
83,Robbie,89,,83=,Lorna,69
84,Douglas,86,,83=,Mhairi,69
85,Gregor,84,,85,Julie,67
86,Luke,83,,86,Joanna,66
87,Jake,78,,87=,Bethany,64
88,Patrick,77,,87=,Jordan,64
89,Rory,74,,89=,Clare,62
90,Alasdair,73,,89=,Jacqueline,62
91,Kenneth,68,,89=,Toni,62
92,Charles,67,,92=,Hazel,61
93,Rhys,65,,92=,Paula,61
94,Josh,64,,94=,Alice,58
95,Philip,63,,94=,Maria,58
96,Barry,62,,94=,Olivia,58
97,Alastair,60,,94=,Suzanne,58
98,Garry,58,,94=,Taylor,58
99,Angus,57,,99=,Amber,57
100=,Daryl,55,,99=,Chantelle,57
100=,Simon,55,,99=,Helen,57
102,Niall,54,,99=,Ruth,57
103=,Greig,53,,99=,Shona,57
103=,Mohammed,53,,104=,Deborah,56
105=,Donald,52,,104=,Mairi,56
105=,Gareth,52,,104=,Sara,56
105=,Martyn,52,,107=,Angela,54
105=,Murray,52,,107=,Carly,54
105=,Owen,52,,109,Courtney,52
