Babies' first forenames: births registered in Scotland in 1991,,,,,,
,,,,,,
Information about the basis of the list can be found via the 'Babies' First Names' page on the National Records of Scotland website.,,,,,,
,,,,,,
Boys,,,,Girls,,
,,,,,,
Position,Name,Number of babies,,Position,Name,Number of babies
1,David,1148,,1,Emma,1033
2,Christopher,1105,,2,Laura,780
3,Andrew,988,,3,Stephanie,735
4,Craig,969,,4,Sarah,678
5,Scott,963,,5,Lauren,600
6,Michael,955,,6,Rebecca,591
7,James,925,,7,Kirsty,586
8,Daniel,872,,8,Rachel,542
9,Ryan,790,,9,Claire,525
10,Steven,728,,10,Nicole,522
11,John,701,,11,Jennifer,507
12,Ross,694,,12,Amy,501
13,Jamie,627,,13,Danielle,494
14,Mark,620,,14,Samantha,473
15,Sean,610,,15,Nicola,450
16,Paul,567,,16=,Lisa,406
17,Robert,495,,16=,Louise,406
18,Stephen,493,,18,Gemma,387
19,Stuart,461,,19,Natalie,365
20,Matthew,452,,20,Stacey,326
21,Gary,444,,21,Jade,319
22,Darren,417,,22,Ashley,311
23,Thomas,395,,23,Megan,306
24,William,393,,24,Hannah,289
25,Liam,377,,25,Ashleigh,266
26,Jordan,374,,26,Amanda,259
27,Kevin,358,,27,Rachael,254
28,Callum,326,,28,Fiona,252
29,Grant,311,,29,Heather,232
30,Martin,307,,30,Victoria,227
31,Calum,300,,31,Natasha,221
32,Alexander,299,,32,Kayleigh,214
33,Lewis,296,,33,Melissa,210
34,Adam,294,,34,Michelle,207
35,Jonathan,274,,35,Kerry,202
36,Shaun,265,,36,Katie,194
37,Kyle,262,,37,Gillian,193
38,Fraser,259,,38,Kimberley,185
39,Lee,230,,39,Chloe,183
40,Graeme,226,,40,Siobhan,172
41,Marc,217,,41,Kelly,171
42,Peter,216,,42,Hayley,164
43,Dean,212,,43=,Caitlin,163
44=,Alan,205,,43=,Cheryl,163
44=,Richard,205,,45=,Sophie,158
46,Greg,196,,45=,Zoe,158
47,Kieran,188,,47,Leanne,153
48=,Gavin,187,,48,Robyn,152
48=,Iain,187,,49,Eilidh,142
50,Cameron,186,,50,Holly,141
51,Euan,174,,51,Chelsea,139
52,Colin,171,,52,Erin,138
53,Neil,169,,53=,Elizabeth,137
54,Graham,157,,53=,Emily,137
55=,Ian,155,,55,Karen,136
55=,Joseph,155,,56,Jodie,135
57,Gordon,148,,57,Joanne,129
58,Nicholas,145,,58,Catherine,127
59=,Jack,142,,59,Kirsten,121
59=,Jason,142,,60,Jenna,118
61,Aaron,141,,61,Catriona,117
62,Connor,139,,62,Lucy,115
63,Samuel,138,,63,Lynsey,113
64,Stewart,137,,64,Jessica,111
65,Ewan,136,,65=,Alison,110
66,Anthony,131,,65=,Clare,110
67,Joshua,123,,67,Charlotte,105
68=,Brian,120,,68,Anna,100
68=,Conor,120,,69,Kathryn,98
68=,Nathan,120,,70=,Paula,90
71,Kenneth,118,,70=,Ruth,90
72,Allan,116,,72,Deborah,89
73=,Alistair,115,,73=,Aimee,88
73=,Douglas,115,,73=,Mhairi,88
75,Blair,109,,75,Julie,87
76,Benjamin,105,,76,Christina,85
77=,Duncan,101,,77,Jacqueline,84
77=,Rory,101,,78=,Donna,82
79,Barry,100,,78=,Jemma,82
80,Patrick,96,,80=,Alexandra,81
81=,Alasdair,93,,80=,Suzanne,81
81=,Dale,93,,82=,Alana,80
81=,Sam,93,,82=,Lindsay,80
84,Declan,86,,84,Nikki,78
85=,Ben,85,,85,Caroline,77
85=,Derek,85,,86,Joanna,76
87,George,83,,87=,Dawn,75
88,Charles,81,,87=,Pamela,75
89,Simon,80,,89=,Katherine,74
90,Gregor,78,,89=,Kirstie,74
91=,Edward,76,,91=,Helen,73
91=,Garry,76,,91=,Leigh,73
93,Greig,74,,93=,Kerri,72
94,Owen,68,,93=,Lorna,72
95=,Donald,66,,95,Shona,71
95=,Keith,66,,96=,Hazel,70
97=,Alastair,63,,96=,Shannon,70
97=,Philip,63,,98,Naomi,69
99=,Daryl,62,,99,Sara,67
99=,Luke,62,,100,Cara,66
99=,Robbie,62,,101,Toni,65
102,Murray,60,,102=,Linzi,64
103,Niall,59,,102=,Susan,64
104,Josh,58,,104,Kimberly,63
105,Mohammed,54,,105,Debbie,61
106,Dominic,53,,106,Lesley,60
107,Martyn,51,,107,Adele,59
108,Bryan,49,,108=,Christine,57
109,Kristopher,48,,108=,Nicolle,57
