Babies' first forenames: births registered in Scotland in 2007,,,,,,
,,,,,,
Information about the basis of the list can be found via the 'Babies' First Names' page on the National Records of Scotland website.,,,,,,
,,,,,,
Boys,,,,Girls,,
,,,,,,
Position,Name,Number of babies,,Position,Name,Number of babies
1,Lewis,735,,1,Sophie,653
2,Jack,726,,2,Emma,508
3,Ryan,517,,3,Lucy,438
4,James,489,,4,Katie,435
5,Callum,441,,5,Ellie,415
6,Cameron,428,,6,Erin,414
7,Daniel,424,,7,Emily,407
8,Liam,406,,8,Amy,405
9,Matthew,386,,9,Chloe,387
10,Jamie,385,,10,Olivia,386
11,Logan,374,,11,Hannah,371
12,Finlay,370,,12,Jessica,318
13,Kyle,369,,13,Grace,300
14,Adam,355,,14,Ava,282
15,Alexander,322,,15,Rebecca,274
16,Andrew,311,,16,Isla,249
17,Aiden,309,,17,Brooke,234
18,Ben,308,,18,Eva,227
19,Connor,307,,19,Niamh,220
20,Dylan,305,,20,Megan,215
21,Aaron,300,,21,Eilidh,213
22,Thomas,290,,22=,Abbie,206
23,Joshua,260,,22=,Mia,206
24,David,251,,24,Aimee,201
25,Luke,243,,25=,Lauren,199
26,Nathan,232,,25=,Ruby,199
27,Ross,231,,27,Skye,198
28,Charlie,219,,28=,Anna,197
29,Aidan,214,,28=,Holly,197
30,Ethan,212,,30=,Freya,196
31,John,210,,30=,Rachel,196
32,Michael,205,,32=,Caitlin,190
33,Samuel,202,,32=,Sarah,190
34,Calum,199,,34=,Keira,183
35=,Kieran,197,,34=,Leah,183
35=,Scott,197,,36,Lily,180
37,Fraser,196,,37,Millie,167
38=,Josh,191,,38,Charlotte,162
38=,William,191,,39,Molly,159
40,Oliver,185,,40=,Abigail,157
41,Rhys,183,,40=,Zoe,157
42,Harry,178,,42,Eve,156
43,Sean,177,,43,Kayla,154
44=,Owen,175,,44,Iona,144
44=,Sam,175,,45,Cara,137
46=,Christopher,173,,46,Ella,136
46=,Robert,173,,47,Evie,122
48,Euan,169,,48,Nicole,117
49=,Jake,164,,49,Morgan,114
49=,Jay,164,,50=,Jenna,102
49=,Kai,164,,50=,Kayleigh,102
52,Jayden,157,,52,Madison,101
53=,Lucas,155,,53=,Paige,97
53=,Rory,155,,53=,Summer,97
53=,Tyler,155,,55,Daisy,95
56=,Joseph,148,,56=,Amelia,94
56=,Reece,148,,56=,Zara,94
58,Max,144,,58,Taylor,93
59,Robbie,143,,59,Robyn,92
60,Benjamin,135,,60,Beth,90
61,Ewan,133,,61,Amber,88
62=,Alfie,115,,62,Georgia,84
62=,Archie,115,,63,Shannon,81
64,Evan,113,,64,Sophia,80
65,Taylor,112,,65,Abby,77
66,Leo,111,,66,Neve,75
67,Blair,109,,67=,Courtney,74
68,Leon,104,,67=,Jennifer,74
69,Arran,102,,69=,Carly,70
70=,Angus,101,,69=,Casey,70
70=,Brandon,101,,69=,Melissa,70
70=,Craig,101,,72=,Elizabeth,69
73,Murray,97,,72=,Poppy,69
74,Cole,96,,74,Kaitlyn,68
75,Jacob,95,,75,Gemma,67
76,Zak,94,,76=,Jasmine,66
77,Declan,93,,76=,Laura,66
78=,Lee,92,,78=,Bethany,65
78=,Lennon,92,,78=,Mya,65
80=,Harris,91,,80,Abi,64
80=,Mark,91,,81=,Kara,63
82,Finn,90,,81=,Kelsey,63
83,George,89,,83=,Elise,62
84,Hayden,84,,83=,Orla,62
85,Kenzie,82,,85,Imogen,61
86,Alex,81,,86,Hayley,60
87,Shaun,80,,87,Natalie,59
88,Louis,79,,88=,Chelsea,58
89,Gregor,77,,88=,Heather,58
90,Caleb,76,,88=,Julia,58
91=,Luca,74,,88=,Kirsty,58
91=,Mason,74,,92=,Charley,57
93=,Kian,73,,92=,Hollie,57
93=,Mohammed,73,,92=,Samantha,57
95,Paul,71,,95=,Layla,56
96,Noah,70,,95=,Rachael,56
97,Harrison,69,,97,Maya,55
98,Riley,67,,98,Alice,54
99,Stuart,66,,99,Libby,53
100,Mackenzie,65,,100=,Caitlyn,52
101,Corey,64,,100=,Isabella,52
102=,Brodie,63,,100=,Kate,52
102=,Marcus,63,,100=,Louise,52
104=,Joe,62,,104=,Carys,51
104=,Jonathan,62,,104=,Lara,51
104=,Stephen,62,,104=,Leona,51
107,Bailey,61,,104=,Rhianna,51
108,Hamish,60,,104=,Rosie,51
109,Muhammad,59,,109,Kiera,50
