Babies' first forenames: births registered in Scotland in 1989,,,,,,
,,,,,,
Information about the basis of the list can be found via the 'Babies' First Names' page on the National Records of Scotland website.,,,,,,
,,,,,,
Boys,,,,Girls,,
,,,,,,
Position,Name,Number of babies,,Position,Name,Number of babies
1,David,1333,,1,Laura,964
2,Christopher,1160,,2,Emma,890
3,Scott,1071,,3,Sarah,676
4,James,1012,,4=,Claire,673
5,Andrew,987,,4=,Kirsty,673
6,Michael,968,,6,Nicola,627
7,Craig,879,,7,Jennifer,609
8,John,859,,8,Stephanie,602
9,Ross,703,,9,Lauren,566
10,Mark,702,,10,Lisa,498
11,Jamie,699,,11,Louise,465
12,Paul,680,,12,Natalie,447
13,Steven,679,,13,Ashley,399
14,Stuart,570,,14,Danielle,395
15,Robert,549,,15,Stacey,348
16,Daniel,542,,16,Rachel,344
17,Ryan,504,,17,Samantha,343
18,Sean,503,,18=,Amy,322
19,Stephen,490,,18=,Fiona,322
20,Gary,488,,20,Rebecca,301
21,William,445,,21,Amanda,281
22,Darren,428,,22,Michelle,270
23,Kevin,419,,23,Gillian,258
24,Martin,404,,24,Kimberley,257
25,Graeme,354,,25,Gemma,250
26,Thomas,350,,26,Victoria,241
27,Jonathan,324,,27,Kelly,234
28,Matthew,311,,28=,Cheryl,228
29,Alan,303,,28=,Heather,228
30=,Alexander,287,,30,Megan,218
30=,Iain,287,,31,Ashleigh,215
32,Richard,260,,32,Nicole,206
33,Jason,255,,33,Karen,199
34,Lee,253,,34,Jade,197
35,Callum,248,,35,Kayleigh,196
36,Liam,245,,36,Siobhan,191
37,Calum,238,,37,Joanne,186
38=,Adam,231,,38,Hannah,185
38=,Colin,231,,39,Leanne,181
40,Peter,222,,40,Kerry,176
41,Fraser,217,,41,Natasha,171
42,Shaun,208,,42,Rachael,161
43,Neil,205,,43,Catherine,160
44,Dean,201,,44=,Katie,157
45,Brian,195,,44=,Lynsey,157
46,Graham,191,,46,Julie,145
47,Grant,187,,47,Elizabeth,144
48,Gavin,186,,48,Deborah,142
49,Ian,184,,49,Jenna,141
50,Gordon,181,,50,Alison,139
51,Marc,174,,51,Eilidh,136
52,Greg,169,,52,Clare,133
53,Nicholas,165,,53,Susan,128
54=,Allan,152,,54,Jacqueline,124
54=,Stewart,152,,55,Caroline,122
56,Anthony,149,,56,Pamela,120
57,Kyle,147,,57,Suzanne,118
58,Lewis,146,,58=,Hayley,117
59=,Jordan,144,,58=,Kathryn,117
59=,Joseph,144,,60,Paula,111
61,Kenneth,135,,61,Kirsten,109
62,Alistair,131,,62,Katherine,108
63,Derek,122,,63,Christina,107
64,Barry,111,,64=,Charlene,105
65,Euan,110,,64=,Christine,105
66,Douglas,108,,66,Dawn,104
67,Philip,100,,67,Lucy,102
68,Kieran,99,,68=,Donna,101
69,Simon,98,,68=,Melissa,101
70=,Aaron,97,,68=,Mhairi,101
70=,Jack,97,,71=,Lindsay,96
72,Cameron,96,,71=,Robyn,96
73,George,95,,73=,Carly,95
74=,Ewan,90,,73=,Catriona,95
74=,Garry,90,,75=,Chloe,90
76,Benjamin,87,,75=,Debbie,90
77,Blair,86,,77=,Anna,88
78,Duncan,84,,77=,Jodie,88
79,Samuel,80,,77=,Michaela,88
80,Charles,79,,80=,Charlotte,87
81=,Bryan,78,,80=,Ruth,87
81=,Dale,78,,82,Sophie,86
81=,Patrick,78,,83=,Emily,84
84,Alasdair,77,,83=,Holly,84
85,Alastair,76,,83=,Lesley,84
86,Rory,74,,83=,Zoe,84
87=,Joshua,73,,87=,Angela,81
87=,Nathan,73,,87=,Joanna,81
89,Martyn,69,,89=,Erin,80
90,Keith,68,,89=,Jane,80
91,Donald,66,,89=,Lorna,80
92,Greig,64,,89=,Shona,80
93=,Ben,62,,93,Elaine,77
93=,Daryl,62,,94,Alana,76
95=,Gregor,59,,95,Sara,74
95=,Luke,59,,96,Helen,73
97,Edward,58,,97,Kim,72
98,Robbie,57,,98=,Hazel,70
99=,Gareth,55,,98=,Jessica,70
99=,Murray,55,,98=,Lynn,70
101,Niall,54,,101=,Linzi,69
102,Malcolm,52,,101=,Nikki,69
103,Bruce,51,,103=,Leigh,67
104,Mohammed,49,,103=,Sharon,67
105,Sam,48,,105,Lorraine,66
106,Raymond,47,,106=,Aimee,64
107,Stefan,41,,106=,Cara,64
108=,Kristopher,40,,108=,Jillian,63
