Babies' first forenames: births registered in Scotland in 1983,,,,,,
,,,,,,
Information about the basis of the list can be found via the 'Babies' First Names' page on the National Records of Scotland website.,,,,,,
,,,,,,
Boys,,,,Girls,,
,,,,,,
Position,Name,Number of babies,,Position,Name,Number of babies
1,David,1891,,1,Laura,1215
2,Christopher,1374,,2,Claire,985
3,Andrew,1275,,3,Nicola,810
4,John,1260,,4,Jennifer,741
5,James,1156,,5,Louise,684
6,Craig,992,,6,Sarah,644
7,Steven,950,,7,Lisa,621
8,Paul,901,,8,Michelle,601
9,Michael,768,,9,Emma,580
10,Scott,740,,10,Fiona,456
11,Robert,721,,11,Karen,450
12,Mark,719,,12,Gillian,448
13,William,658,,13,Gemma,437
14,Kevin,657,,14,Kirsty,435
15,Stuart,641,,15,Lynsey,360
16,Stephen,584,,16,Victoria,355
17,Alan,562,,17,Donna,352
18,Gary,522,,18,Kelly,341
19,Ross,509,,19,Susan,307
20,Colin,467,,20,Julie,289
21,Richard,451,,21,Angela,280
22,Martin,446,,22,Pamela,268
23,Thomas,401,,23,Leanne,267
24,Neil,393,,24,Amanda,259
25,Ryan,372,,25,Joanne,253
26,Graeme,343,,26,Alison,251
27,Brian,341,,27,Caroline,244
28,Peter,335,,28,Heather,243
29,Gordon,321,,29,Jacqueline,234
30=,Darren,316,,30,Suzanne,230
30=,Ian,316,,31,Stephanie,226
32,Jamie,305,,32=,Catherine,205
33=,Alexander,303,,32=,Elaine,205
33=,Iain,303,,34,Natalie,201
35,Graham,284,,35=,Lynne,194
36,Barry,278,,35=,Stacey,194
37=,Allan,266,,37,Lindsay,189
37=,Jonathan,266,,38,Lauren,187
39,Daniel,257,,39,Cheryl,186
40,Gavin,251,,40,Elizabeth,185
41,Derek,238,,41=,Deborah,184
42,Kenneth,235,,41=,Lesley,184
43,Sean,214,,43=,Kerry,183
44,Matthew,211,,43=,Lorna,183
45,Lee,200,,45=,Charlene,178
46,George,183,,45=,Sharon,178
47,Nicholas,176,,47,Lorraine,175
48=,Anthony,174,,48,Lynn,170
48=,Stewart,174,,49,Amy,165
50,Fraser,166,,50,Tracy,159
51,Douglas,160,,51=,Clare,158
52,Keith,159,,51=,Rebecca,158
53,Joseph,149,,53,Debbie,153
54,Grant,145,,54,Samantha,148
55,Marc,134,,55=,Kimberley,145
56,Adam,127,,55=,Rachel,145
57,Simon,123,,57,Yvonne,142
58,Alistair,120,,58,Helen,140
59,Garry,118,,59,Margaret,139
60,Alastair,116,,60,Carol,136
61,Bryan,113,,61,Christine,125
62,Liam,109,,62,Diane,120
63,Jason,107,,63,Linda,115
64=,Duncan,106,,64=,Ashley,114
64=,Euan,106,,64=,Dawn,114
66,Charles,105,,64=,Paula,114
67,Greg,103,,67=,Marie,112
68=,Edward,102,,67=,Pauline,112
68=,Philip,102,,69,Danielle,108
70=,Russell,96,,70,Anna,106
70=,Shaun,96,,71=,Hazel,104
72,Gareth,93,,71=,Jill,104
73,Ewan,92,,73,Shona,102
74,Calum,89,,74,Catriona,100
75,Callum,86,,75,Jane,96
76,Donald,84,,76=,Kim,94
77=,Cameron,81,,76=,Mhairi,94
77=,Raymond,81,,78=,Anne,93
79,Patrick,80,,78=,Tracey,93
80,Alasdair,79,,80=,Hayley,91
81,Dean,70,,80=,Lyndsey,91
82,Greig,67,,80=,Sara,91
83,Lewis,66,,83,Melissa,90
84,Benjamin,65,,84=,Kathryn,89
85,Malcolm,62,,84=,Lyndsay,89
86,Niall,60,,86=,Lucy,87
87,Gerard,58,,86=,Ruth,87
88,Martyn,54,,88,Mary,83
89,Jordan,52,,89=,Andrea,80
90=,Aaron,50,,89=,Lindsey,80
90=,Francis,50,,91,Denise,78
92,Hugh,49,,92,Joanna,77
93=,Gregor,48,,93,Alana,76
93=,Mohammed,48,,94,Adele,69
95,Robin,47,,95,Kathleen,68
96,Samuel,46,,96,Melanie,67
97=,Angus,43,,97=,Christina,66
97=,Bruce,43,,97=,Hannah,66
99,Kris,40,,97=,Kirsten,66
100,Ronald,39,,97=,Siobhan,66
101=,Dale,37,,101=,Carrie,65
101=,Rory,37,,101=,Katherine,65
103=,Dominic,35,,103,Emily,64
103=,Jon,35,,104,Gayle,63
105,Blair,34,,105=,Gail,62
106,Kyle,33,,105=,Jillian,62
107=,Brendan,32,,107,Eilidh,61
107=,Kristopher,32,,108=,Arlene,60
