Babies' first forenames: births registered in Scotland in 1992,,,,,,
,,,,,,
Information about the basis of the list can be found via the 'Babies' First Names' page on the National Records of Scotland website.,,,,,,
,,,,,,
Boys,,,,Girls,,
,,,,,,
Position,Name,Number of babies,,Position,Name,Number of babies
1,David,1038,,1,Emma,819
2,Scott,951,,2,Laura,762
3,Andrew,913,,3,Rebecca,664
4,James,912,,4,Sarah,654
5,Christopher,874,,5,Lauren,642
6,Michael,852,,6,Nicole,598
7,Craig,825,,7,Stephanie,586
8,Ryan,821,,8,Amy,573
9,Daniel,792,,9,Jennifer,533
10,Ross,755,,10,Rachel,502
11,Jamie,701,,11,Kirsty,476
12,Sean,634,,12,Danielle,470
13,John,629,,13,Gemma,468
14,Jordan,541,,14,Samantha,462
15,Robert,523,,15,Claire,443
16,Steven,516,,16,Jade,390
17,Liam,489,,17,Nicola,387
18,Mark,484,,18,Louise,380
19,Paul,483,,19,Hannah,358
20,Stuart,459,,20,Lisa,354
21=,Matthew,413,,21,Natalie,352
21=,Stephen,413,,22,Megan,346
23,Thomas,397,,23,Ashley,304
24,Callum,377,,24,Ashleigh,255
25,Darren,367,,25,Heather,253
26,Gary,356,,26,Fiona,248
27,Lewis,333,,27,Rachael,246
28,William,332,,28,Chloe,245
29,Connor,321,,29,Stacey,243
30=,Calum,318,,30,Kayleigh,230
30=,Martin,318,,31,Amanda,221
32,Grant,311,,32=,Caitlin,208
33=,Adam,300,,32=,Natasha,208
33=,Alexander,300,,34,Hayley,200
35,Kyle,280,,35,Sophie,190
36,Lee,277,,36,Melissa,188
37,Kevin,261,,37,Katie,187
38,Jonathan,260,,38,Gillian,185
39,Shaun,254,,39,Victoria,178
40,Fraser,243,,40,Erin,172
41,Kieran,235,,41=,Eilidh,170
42,Jack,226,,41=,Michelle,170
43,Dean,219,,43,Kerry,168
44,Cameron,206,,44,Kimberley,165
45,Peter,195,,45,Zoe,163
46,Alan,191,,46,Robyn,152
47,Iain,187,,47,Chelsea,151
48,Marc,185,,48,Emily,146
49,Greg,182,,49,Kelly,145
50,Graeme,179,,50,Catherine,136
51=,Conor,173,,51,Jodie,135
51=,Ian,173,,52,Siobhan,134
53,Euan,168,,53=,Christina,131
54,Gavin,163,,53=,Lucy,131
55,Richard,161,,55,Elizabeth,128
56,Blair,151,,56,Karen,126
57,Colin,146,,57,Cheryl,125
58,Joseph,145,,58,Shannon,124
59=,Aaron,143,,59,Catriona,123
59=,Dale,143,,60=,Holly,118
61=,Neil,136,,60=,Joanne,118
61=,Sam,136,,60=,Kirsten,118
63=,Jason,131,,63=,Alison,116
63=,Joshua,131,,63=,Naomi,116
65=,Gordon,127,,65,Jemma,114
65=,Samuel,127,,66=,Jenna,111
67,Stewart,124,,66=,Julie,111
68,Nathan,120,,66=,Katherine,111
69,Nicholas,118,,69,Charlotte,105
70=,Anthony,115,,70,Leanne,104
70=,Douglas,115,,71,Jessica,101
72,Rory,112,,72,Aimee,98
73=,Alistair,111,,73=,Caroline,97
73=,Brian,111,,73=,Kathryn,97
75,Allan,110,,75,Kathleen,95
76=,Ewan,104,,76,Anna,93
76=,George,104,,77,Lynsey,87
78,Duncan,102,,78=,Clare,80
79,Graham,101,,78=,Demi,80
80,Ben,99,,80,Paula,79
81,Benjamin,94,,81,Mhairi,77
82,Gregor,88,,82,Jordan,76
83,Declan,87,,83,Jacqueline,74
84,Patrick,85,,84,Alexandra,73
85,Dylan,77,,85=,Alice,72
86,Kenneth,76,,85=,Lorna,72
87,Derek,75,,85=,Ruth,72
88,Alasdair,74,,88=,Alana,70
89,Owen,73,,88=,Nicolle,70
90,Greig,71,,90,Lindsay,69
91,Barry,69,,91,Suzanne,68
92=,Aidan,65,,92,Rebekah,67
92=,Gareth,65,,93=,Carly,66
92=,Josh,65,,93=,Kirstie,66
95=,Charles,64,,93=,Shona,66
95=,Daryl,64,,96=,Hazel,65
97=,Garry,63,,96=,Hollie,65
97=,Simon,63,,98=,Amber,64
99,Robbie,61,,98=,Joanna,64
100,Alastair,60,,100,Cara,63
101,Martyn,58,,101,Susan,60
102=,Donald,57,,102,Sara,59
102=,Luke,57,,103=,Leigh,58
104,Murray,53,,103=,Mairi,58
105=,Angus,52,,103=,Toni,58
105=,Philip,52,,106,Maria,57
107,Mohammed,51,,107=,Deborah,56
108,Bryan,50,,107=,Nikki,56
