Babies' first forenames: births registered in Scotland in 1996,,,,,,
,,,,,,
Information about the basis of the list can be found via the 'Babies' First Names' page on the National Records of Scotland website.,,,,,,
,,,,,,
Boys,,,,Girls,,
,,,,,,
Position,Name,Number of babies,,Position,Name,Number of babies
1,Ryan,932,,1,Emma,707
2,Andrew,772,,2,Amy,703
3,Liam,701,,3,Lauren,688
4,Jack,675,,4,Shannon,687
5,Connor,663,,5,Chloe,663
6,Scott,660,,6,Rebecca,659
7,James,654,,7,Megan,566
8,Daniel,647,,8,Sarah,490
9,Ross,640,,9,Rachel,481
10,Jordan,603,,10,Hannah,476
11,Michael,554,,11,Caitlin,439
12,David,542,,12,Nicole,438
13,Cameron,499,,13,Laura,387
14=,Craig,492,,14,Sophie,383
14=,Kieran,492,,15,Kirsty,332
16,Lewis,473,,16,Danielle,321
17,Christopher,461,,17,Katie,287
18,John,450,,18,Louise,271
19,Callum,447,,19,Erin,269
20,Jamie,430,,20,Samantha,255
21,Sean,425,,21,Emily,234
22,Matthew,421,,22,Jennifer,229
23,Kyle,388,,23=,Claire,227
24,Calum,372,,23=,Heather,227
25,Mark,361,,25,Stephanie,222
26,Dylan,338,,26=,Eilidh,210
27,Robert,332,,26=,Nicola,210
28,Thomas,331,,28,Jade,205
29,Adam,308,,29=,Kayleigh,198
30,Alexander,292,,29=,Lisa,198
31,Steven,288,,31=,Hayley,188
32,Darren,262,,31=,Holly,188
33,Paul,252,,33,Rachael,186
34,William,246,,34,Lucy,184
35,Stuart,245,,35,Melissa,180
36,Lee,240,,36,Jessica,173
37,Fraser,237,,37,Zoe,170
38,Stephen,218,,38,Robyn,165
39,Declan,205,,39,Gemma,164
40,Aaron,204,,40,Aimee,154
41,Dean,202,,41=,Anna,151
42,Shaun,200,,41=,Jodie,151
43,Aidan,173,,43,Natasha,150
44,Conor,171,,44,Natalie,147
45,Grant,170,,45,Victoria,137
46,Euan,166,,46,Chelsea,136
47,Joshua,165,,47,Kimberley,135
48=,Gary,157,,48,Ashley,134
48=,Jonathan,157,,49,Courtney,128
50=,Ben,156,,50,Kirsten,124
50=,Joseph,156,,51,Beth,123
52,Nathan,145,,52,Catherine,122
53,Martin,144,,53,Ashleigh,120
54,Sam,137,,54=,Abbie,118
55,Gavin,134,,54=,Alexandra,118
56,Peter,133,,56,Bethany,116
57=,Blair,130,,57,Charlotte,108
57=,Robbie,130,,58,Abigail,105
59=,Marc,128,,59,Demi,98
59=,Samuel,128,,60,Fiona,97
61=,Greg,127,,61,Paige,96
61=,Reece,127,,62,Taylor,92
63,Rory,125,,63,Catriona,91
64,Jason,124,,64=,Cara,90
65,Josh,121,,64=,Kelly,90
66,Alan,117,,66=,Amber,89
67=,Alistair,114,,66=,Leah,89
67=,Jake,114,,66=,Siobhan,89
69,Luke,110,,69=,Amanda,88
70,Kevin,107,,69=,Katherine,88
71,Ewan,104,,69=,Kathryn,88
72,Benjamin,99,,72,Kerry,86
73,Harry,94,,73,Elizabeth,83
74,Patrick,93,,74,Iona,82
75=,Anthony,90,,75,Molly,78
75=,Dale,90,,76,Jemma,76
77,Gregor,89,,77,Alice,74
78,Colin,87,,78=,Olivia,73
79,Iain,86,,78=,Ruth,73
80,Ian,85,,80,Jenna,71
81=,George,82,,81=,Alison,70
81=,Nicholas,82,,81=,Georgia,70
81=,Stewart,82,,81=,Morgan,70
84,Duncan,80,,84=,Ellen,68
85,Brandon,79,,84=,Hollie,68
86,Ciaran,75,,86=,Carly,67
87,Hamish,74,,86=,Naomi,67
88=,Brian,72,,88=,Alana,66
88=,Rhys,72,,88=,Mhairi,66
90=,Murray,71,,90,Kate,65
90=,Neil,71,,91=,Chantelle,64
92,Richard,70,,91=,Gillian,64
93=,Angus,68,,91=,Stacey,64
93=,Douglas,68,,94,Joanne,62
93=,Graeme,68,,95=,Isla,59
96,Alasdair,66,,95=,Joanna,59
97=,Bradley,62,,97=,Rebekah,58
97=,Owen,62,,97=,Toni,58
97=,Taylor,62,,99=,Ellie,56
100,Mohammed,61,,99=,Michelle,56
101,Jay,59,,101,Kelsey,54
102=,Allan,57,,102=,Clare,51
102=,Max,57,,102=,Leanne,51
104,Charles,56,,104=,Meghan,50
105,Joe,52,,104=,Rhiannon,50
106,Keiran,51,,106,Eleanor,49
107,Dominic,49,,107=,Hazel,48
108=,Finlay,48,,107=,Mairi,48
