Babies' first forenames: births registered in Scotland in 1975,,,,,,
,,,,,,
Information about the basis of the list can be found via the 'Babies' First Names' page on the National Records of Scotland website.,,,,,,
,,,,,,
Boys,,,,Girls,,
,,,,,,
Position,Name,Number of babies,,Position,Name,Number of babies
1,David,1793,,1,Nicola,907
2,John,1481,,2,Karen,826
3,Paul,1207,,3,Susan,676
4,James,1193,,4,Claire,664
5,Mark,1132,,5,Fiona,645
6,Scott,1081,,6,Angela,635
7,Andrew,1032,,7,Sharon,628
8,Steven,996,,8,Gillian,562
9,Robert,842,,9,Julie,546
10,Stephen,746,,10,Jennifer,530
11,Craig,740,,11,Michelle,503
12,Christopher,720,,12,Louise,493
13,Alan,715,,13,Lisa,465
14,Michael,708,,14,Amanda,457
15,Stuart,707,,15,Donna,453
16,William,685,,16,Tracy,439
17,Kevin,642,,17,Alison,424
18,Colin,618,,18,Elaine,423
19,Brian,588,,19,Jacqueline,422
20,Derek,538,,20,Sarah,415
21,Neil,520,,21,Caroline,356
22,Richard,489,,22,Elizabeth,352
23,Gary,469,,23,Laura,350
24,Barry,454,,24,Lynn,335
25,Martin,440,,25,Deborah,330
26,Thomas,436,,26=,Lesley,319
27,Ian,428,,26=,Margaret,319
28,Gordon,411,,28,Joanne,314
29,Kenneth,387,,29,Pauline,306
30,Alexander,370,,30,Lorraine,298
31=,Graeme,365,,31,Carol,296
31=,Peter,365,,32,Kirsty,292
33,Iain,354,,33,Yvonne,280
34,Graham,327,,34,Lorna,271
35,Jason,299,,35=,Emma,269
36,George,296,,35=,Lynne,269
37,Allan,259,,37,Tracey,265
38,Keith,256,,38,Heather,262
39,Darren,247,,39=,Catherine,259
40,Simon,238,,39=,Pamela,259
41,Douglas,218,,41,Helen,255
42,Ross,214,,42,Linda,244
43,Stewart,204,,43,Jane,240
44,Lee,197,,44=,Anne,239
45,Grant,191,,44=,Kerry,239
46,Nicholas,186,,46,Suzanne,236
47,Joseph,184,,47,Wendy,225
48,Gavin,182,,48,Victoria,217
49,Anthony,181,,49,Diane,212
50,Jonathan,171,,50,Mary,193
51,Daniel,154,,51,Dawn,192
52=,Fraser,147,,52,Clare,185
52=,Matthew,147,,53,Gail,180
54,Donald,142,,54,Paula,170
55,Malcolm,140,,55=,Ann,167
56,Alistair,139,,55=,Shona,167
57,Edward,135,,57,Hazel,155
58,Raymond,130,,58,Christine,153
59,Charles,129,,59,Andrea,149
60,Philip,123,,60,Samantha,148
61=,Bruce,118,,61,Marie,145
61=,Garry,118,,62,Lynsey,144
61=,Jamie,118,,63,Sandra,133
64,Ryan,114,,64,Denise,132
65,Bryan,110,,65,Lee,130
66,Francis,109,,66,Kelly,121
67=,Alastair,102,,67,Gayle,118
67=,Duncan,102,,68,Debbie,116
69,Patrick,98,,69,Jill,112
70,Ronald,93,,70,Kathleen,108
71,Alasdair,85,,71,Patricia,106
72,Ewan,80,,72,Joanna,103
73,Marc,75,,73=,Catriona,101
74,Wayne,73,,73=,Shirley,101
75,Hugh,72,,75=,Ruth,98
76=,Robin,70,,75=,Zoe,98
76=,Sean,70,,77=,Leigh,97
78,Calum,68,,77=,Rachel,97
79,Euan,66,,79,Melanie,93
80,Adam,63,,80,Kirsteen,88
81,Russell,62,,81,Aileen,87
82=,Cameron,58,,82=,Christina,83
82=,Gerard,58,,82=,Janet,83
82=,Murray,58,,82=,Katrina,83
82=,Norman,58,,85,Stephanie,82
86,Angus,56,,86=,Audrey,81
87,Greig,55,,86=,Kirsten,81
88,Justin,51,,88=,Arlene,79
89,Gregor,50,,88=,Maureen,79
90,Gerald,48,,88=,Morag,79
91=,Roderick,47,,91=,Marion,76
91=,Roy,47,,91=,Mhairi,76
93,Benjamin,46,,93,Allison,73
94,Timothy,44,,94=,Cheryl,72
95,Dean,42,,94=,Maria,72
96,Samuel,39,,96,Kim,70
97=,Greg,38,,97=,Anna,69
97=,Shaun,38,,97=,Lindsay,69
99=,Adrian,37,,97=,Rebecca,69
99=,Campbell,37,,100=,Katherine,68
101=,Eric,36,,100=,Mandy,68
101=,Niall,36,,102,Ashley,67
103=,Glen,35,,103,Frances,64
103=,Trevor,35,,104,Barbara,63
105=,Antony,33,,105,Jillian,62
105=,Gareth,33,,106,Lynda,61
107=,Barrie,31,,107=,Janice,60
107=,Frank,31,,107=,Lucy,60
107=,Leslie,31,,107=,Michele,60
